2.607767339405590e-01 2.638446955163303e-01
2.638446955163303e-01 2.669126570921015e-01
2.669126570921015e-01 2.699806186678728e-01
2.699806186678728e-01 2.730485802436441e-01
2.730485802436441e-01 2.761165418194154e-01
2.761165418194154e-01 2.791845033951866e-01
2.791845033951866e-01 2.822524649709580e-01
2.822524649709580e-01 2.853204265467293e-01
2.853204265467293e-01 2.883883881225006e-01
2.883883881225006e-01 2.914563496982718e-01
2.914563496982718e-01 2.945243112740431e-01
2.945243112740431e-01 2.975922728498144e-01
2.975922728498144e-01 3.006602344255856e-01
3.006602344255856e-01 3.067961575771282e-01
3.067961575771282e-01 3.129320807286708e-01
3.129320807286708e-01 3.190680038802134e-01
3.190680038802134e-01 3.252039270317559e-01
3.252039270317559e-01 3.313398501832985e-01
3.313398501832985e-01 3.344078117590698e-01
3.344078117590698e-01 3.374757733348410e-01
3.374757733348410e-01 3.405437349106123e-01
3.405437349106123e-01 3.436116964863836e-01
3.436116964863836e-01 3.466796580621549e-01
3.466796580621549e-01 3.497476196379262e-01
3.497476196379262e-01 3.528155812136975e-01
3.528155812136975e-01 3.558835427894688e-01
3.558835427894688e-01 3.589515043652400e-01
3.589515043652400e-01 3.620194659410113e-01
3.620194659410113e-01 3.650874275167826e-01
3.650874275167826e-01 3.681553890925539e-01
3.681553890925539e-01 3.712233506683251e-01
3.712233506683251e-01 3.742913122440964e-01
3.742913122440964e-01 3.773592738198677e-01
3.773592738198677e-01 3.804272353956390e-01
3.804272353956390e-01 3.834951969714103e-01
3.834951969714103e-01 3.865631585471816e-01
3.865631585471816e-01 3.896311201229529e-01
3.896311201229529e-01 3.926990816987241e-01
3.926990816987241e-01 3.957670432744954e-01
3.957670432744954e-01 3.988350048502667e-01
3.988350048502667e-01 4.019029664260380e-01
4.019029664260380e-01 4.049709280018093e-01
4.049709280018093e-01 4.080388895775806e-01
4.080388895775806e-01 4.111068511533519e-01
4.111068511533519e-01 4.141748127291232e-01
4.141748127291232e-01 4.172427743048944e-01
4.172427743048944e-01 4.203107358806657e-01
4.203107358806657e-01 4.233786974564370e-01
4.233786974564370e-01 4.264466590322082e-01
4.264466590322082e-01 4.295146206079795e-01
4.295146206079795e-01 4.356505437595221e-01
4.356505437595221e-01 4.417864669110647e-01
4.417864669110647e-01 4.479223900626073e-01
4.479223900626073e-01 4.540583132141498e-01
4.540583132141498e-01 4.601942363656923e-01
4.601942363656923e-01 4.663301595172349e-01
4.663301595172349e-01 4.693981210930062e-01
4.693981210930062e-01 4.724660826687774e-01
4.724660826687774e-01 4.755340442445487e-01
4.755340442445487e-01 4.786020058203200e-01
4.786020058203200e-01 4.816699673960914e-01
4.816699673960914e-01 4.847379289718626e-01
4.847379289718626e-01 4.878058905476339e-01
4.878058905476339e-01 4.908738521234052e-01
4.908738521234052e-01 4.939418136991764e-01
4.939418136991764e-01 4.970097752749478e-01
4.970097752749478e-01 5.000777368507191e-01
5.000777368507191e-01 5.031456984264904e-01
5.031456984264904e-01 5.062136600022616e-01
5.062136600022616e-01 5.092816215780329e-01
5.092816215780329e-01 5.123495831538042e-01
5.123495831538042e-01 5.154175447295755e-01
5.154175447295755e-01 5.184855063053467e-01
5.184855063053467e-01 5.215534678811180e-01
5.215534678811180e-01 5.246214294568893e-01
5.246214294568893e-01 5.276893910326605e-01
5.276893910326605e-01 5.307573526084318e-01
5.307573526084318e-01 5.338253141842031e-01
5.338253141842031e-01 5.368932757599744e-01
5.368932757599744e-01 5.399612373357456e-01
5.399612373357456e-01 5.430291989115169e-01
5.430291989115169e-01 5.460971604872882e-01
5.460971604872882e-01 5.491651220630595e-01
5.491651220630595e-01 5.522330836388307e-01
5.522330836388307e-01 5.553010452146020e-01
5.553010452146020e-01 5.583690067903733e-01
5.583690067903733e-01 5.614369683661447e-01
5.614369683661447e-01 5.645049299419159e-01
5.645049299419159e-01 5.706408530934586e-01
5.706408530934586e-01 5.767767762450011e-01
5.767767762450011e-01 5.829126993965437e-01
5.829126993965437e-01 5.890486225480862e-01
5.890486225480862e-01 5.951845456996288e-01
5.951845456996288e-01 6.013204688511713e-01
